run_id,stage,phase,experiment_label,workflow,run_url,event,status,conclusion,head_branch,head_sha,run_attempt,created_at_utc,updated_at_utc,job_name,job_id,job_url,artifact_name,artifact_id,artifact_digest,artifact_count,local_root,local_tree_hash,provenance_status,research_status,observed_at_utc,notes
"26442202654","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26442202654","workflow_dispatch","completed","failure","main","c92f943eaea9af81f77b255c34d3acbf6776a3e3","1","2026-05-26T08:48:37Z","2026-05-26T12:37:36Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26444751541","2","ENGINEERING","fix(ci): unblock ablation workflow dispatch expression parsing","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26444751541","push","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T09:42:21Z","2026-05-26T12:21:20Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26444771954","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26444771954","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T09:42:48Z","2026-05-26T12:19:55Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26444792660","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26444792660","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T09:43:13Z","2026-05-26T12:20:10Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26444794639","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26444794639","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T09:43:16Z","2026-05-26T12:20:58Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26448769152","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26448769152","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T12:44:39Z","2026-05-26T12:44:50Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26448771718","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26448771718","workflow_dispatch","completed","cancelled","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T12:44:43Z","2026-05-26T12:48:13Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26448774487","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26448774487","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T12:44:47Z","2026-05-26T12:44:54Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26448777516","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26448777516","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T12:44:51Z","2026-05-26T12:45:00Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26453641208","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26453641208","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T14:14:22Z","2026-05-27T09:14:47Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26453644321","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26453644321","workflow_dispatch","completed","success","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T14:14:25Z","2026-05-27T09:43:51Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26453646792","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26453646792","workflow_dispatch","completed","success","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-26T14:14:28Z","2026-05-27T08:57:43Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26453649604","2","PRE_PIVOT_ABLATION","Sweep (ablation)","Sweep (ablation)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26453649604","workflow_dispatch","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","3","2026-05-26T14:14:31Z","2026-05-28T10:25:51Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26494664897","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26494664897","schedule","completed","failure","main","1eff940ad67a0d344c2b23b5c40b7924807a268f","1","2026-05-27T06:25:16Z","2026-05-27T08:52:14Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26509635694","2","ENGINEERING","fix: use [IO.Path]::GetTempPath() in version_artifacts.ps1 — \C:\User…","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26509635694","push","completed","failure","main","1bc588753ed6026ed59068d5f5a88aa5e092d2b7","1","2026-05-27T11:56:54Z","2026-05-27T11:59:32Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26509649724","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26509649724","workflow_dispatch","completed","failure","main","1bc588753ed6026ed59068d5f5a88aa5e092d2b7","1","2026-05-27T11:57:13Z","2026-05-27T11:59:53Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26509657424","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26509657424","workflow_dispatch","completed","cancelled","main","1bc588753ed6026ed59068d5f5a88aa5e092d2b7","1","2026-05-27T11:57:19Z","2026-05-27T11:58:44Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26558253568","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26558253568","schedule","completed","success","main","1bc588753ed6026ed59068d5f5a88aa5e092d2b7","1","2026-05-28T06:17:24Z","2026-05-28T06:31:18Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26569101977","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26569101977","workflow_dispatch","completed","failure","main","1bc588753ed6026ed59068d5f5a88aa5e092d2b7","1","2026-05-28T10:25:16Z","2026-05-28T18:55:34Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26604053850","2","ENGINEERING","ci(sweep-paper): free ~30GB on aggregate runner before downloading 17…","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26604053850","push","completed","success","main","279fce9b7dbd6cfc558a6c7beb064455f27501a2","1","2026-05-28T21:43:50Z","2026-05-28T21:48:02Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26604063740","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26604063740","workflow_dispatch","completed","cancelled","main","279fce9b7dbd6cfc558a6c7beb064455f27501a2","1","2026-05-28T21:44:02Z","2026-05-28T23:17:42Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26607946205","2","ENGINEERING","ci: harden sweeps against transient JitPack timeouts and JVM startup …","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26607946205","push","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-05-28T23:17:35Z","2026-05-28T23:21:47Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26607948567","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26607948567","workflow_dispatch","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-05-28T23:17:39Z","2026-05-29T07:49:15Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26621600126","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26621600126","schedule","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-05-29T06:19:00Z","2026-05-29T06:35:34Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26672988456","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26672988456","schedule","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-05-30T03:15:20Z","2026-05-30T03:30:11Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26701971727","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26701971727","schedule","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-05-31T03:18:30Z","2026-05-31T03:33:18Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26733323720","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26733323720","schedule","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-06-01T03:20:11Z","2026-06-01T03:36:13Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26796230301","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26796230301","schedule","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-06-02T03:20:06Z","2026-06-02T03:35:31Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26861616645","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26861616645","schedule","completed","success","main","a7479a3b4d9888978ee4fb94867bb6a3a39e46b8","1","2026-06-03T03:19:40Z","2026-06-03T03:35:41Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26911677605","2","ENGINEERING","docs+chore: pre-registration §6.5 deviations D6-1..D6-6 + Step-0 sani…","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26911677605","push","completed","success","main","e34d0e18cb954fcfea01633ec3816c36ebda34da","1","2026-06-03T20:40:26Z","2026-06-03T20:44:16Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26914521717","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26914521717","workflow_dispatch","completed","failure","main","e34d0e18cb954fcfea01633ec3816c36ebda34da","1","2026-06-03T21:36:19Z","2026-06-04T05:04:05Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26928224908","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26928224908","schedule","completed","failure","main","e34d0e18cb954fcfea01633ec3816c36ebda34da","1","2026-06-04T03:19:23Z","2026-06-04T03:25:15Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26949089769","2","ENGINEERING","fix(orchestrator): register custom9 in profile whitelist + simulator …","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26949089769","push","completed","success","main","c498c64b3b0177d3b86264475c071c4c1fdb7ca7","1","2026-06-04T11:32:14Z","2026-06-04T11:35:38Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26964113996","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26964113996","workflow_dispatch","completed","failure","main","c498c64b3b0177d3b86264475c071c4c1fdb7ca7","3","2026-06-04T16:09:49Z","2026-06-04T21:37:34Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26980101746","2","ENGINEERING","Running Copilot cloud agent","Copilot cloud agent","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26980101746","dynamic","completed","success","copilot/fix-aggregate-publish-job","78cc3541b727bc740741609fcf8f1b881dcd79cd","1","2026-06-04T21:16:08Z","2026-06-04T21:18:06Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26980293495","2","ENGINEERING","Merge pull request #1 from esra-dev/copilot/fix-aggregate-publish-job","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26980293495","push","completed","success","main","e645dda63fa12686711912014eca36e1ec0b6b7d","1","2026-06-04T21:20:09Z","2026-06-04T21:23:12Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26980871545","2","ENGINEERING","fix(analysis): hoist escaped mode labels out of f-string","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26980871545","push","completed","success","main","1ed46a47ab9ceb0b808092d42fcccff000281166","1","2026-06-04T21:32:13Z","2026-06-04T21:36:06Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26981739883","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26981739883","workflow_dispatch","completed","failure","main","1ed46a47ab9ceb0b808092d42fcccff000281166","3","2026-06-04T21:50:50Z","2026-06-05T09:40:59Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"26993227730","2","ENGINEERING",".github/workflows/sweep-dev.yml",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/26993227730","schedule","completed","success","main","1ed46a47ab9ceb0b808092d42fcccff000281166","1","2026-06-05T03:18:26Z","2026-06-05T05:17:50Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27008585099","2","ENGINEERING","CI: harden artifact publish against runner disk exhaustion",".github/workflows/sweep-dev.yml","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27008585099","push","completed","failure","main","466fc89d7dd1feb527c5c6d000c0a27fcde8e5b5","1","2026-06-05T10:03:33Z","2026-06-05T10:03:33Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27008586016","2","ENGINEERING","CI: harden artifact publish against runner disk exhaustion","CI","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27008586016","push","completed","success","main","466fc89d7dd1feb527c5c6d000c0a27fcde8e5b5","1","2026-06-05T10:03:34Z","2026-06-05T13:33:17Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","ENGINEERING_VALIDATION","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
"27008592029","2","PRE_PIVOT","Sweep (paper)","Sweep (paper)","https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27008592029","workflow_dispatch","completed","success","main","466fc89d7dd1feb527c5c6d000c0a27fcde8e5b5","1","2026-06-05T10:03:41Z","2026-06-05T18:24:43Z","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","NOT FOUND","ACTIONS_RUN_METADATA_ONLY","UNRESOLVED","2026-06-15T15:29:36.1107373Z","Public Actions run-list snapshot ACTIONS_RUNS_20260615T152936Z.json; job and artifact details were not batch-resolved."
